"","X","Year","Month","Day","Trial","Tailbeat_Num","Ablation","Darkness","Species","Flow","X_Center","Y_Center","X_SD","Y_SD","Z_SD","School_Polar","School_Speed","NND","Area","Groups","Mean_Groups","School_Height","Tailbeat_Freq"
"114",3,2021,3,25,22,4,"N","N","Giant Danio",0,3.78055724181437,0.210561434227889,1.50140879074664,0.0707639769996949,0.143625445511444,0.0582058504268476,1.44562952413648,NA,NA,2,1.89473684210526,0.287250891022889,0.558193998010068
"115",4,2021,3,25,22,5,"N","N","Giant Danio",0,3.85043063426068,0.259804865255734,1.66026099975753,0.196370564981866,0.465789527725237,0.123040932648071,3.33147254789366,1.66170497043199,0.186582943802866,2,2.21052631578947,1.14410526480821,0.792399752289811
"116",5,2021,3,25,22,6,"N","N","Giant Danio",0,3.73733820121494,0.476028826639406,1.53657291814798,0.18075442242913,0.845159367505286,0.225580541985161,3.29409371931546,1.79775880739289,0.0151780822493761,2,1.94736842105263,2.14866949971297,0.843305074469001
"117",6,2021,3,25,22,7,"N","N","Giant Danio",0,3.5869123810763,0.677684305374852,1.2126455412705,0.505133141126699,1.05781901013116,0.197621633347367,3.00598455385478,2.06808751156152,0.0566833062026351,1,1.42105263157895,2.55806182951894,0.464418787058616
"118",7,2021,3,25,22,8,"N","N","Giant Danio",0,4.1229671940712,0.639269181165006,0.356230427037393,0.0969385550236664,0.298039245303195,0.114349148548543,3.07610635982484,NA,NA,1,1.15789473684211,0.59607849060639,0.606986806288888
"119",8,2021,3,25,22,9,"N","N","Giant Danio",0,4.1268754094277,0.908805640314431,1.32889601512766,0.252774098362282,1.40774578927301,0.121494328022435,3.62462165025249,NA,NA,2,1.89473684210526,3.28816303579686,1.41215442274144
"120",9,2021,3,25,22,10,"N","N","Giant Danio",0,3.66447058572813,1.61654106712508,1.35707807261765,0.483587625955318,1.00238179574658,0.279981285420907,4.4843568311076,2.03758028874792,0.258764319204425,1,1.36842105263158,2.68981886631844,0.807697211744095
"121",10,2021,3,25,22,11,"N","N","Giant Danio",0,3.51172846852667,2.03717857713196,1.30050580218556,0.513295821146528,0.558043951618397,0.217548026006791,4.24695380652586,1.26231658065387,0.91616406520387,1,1,1.51516042755798,0.401518767337424
"122",11,2021,3,25,22,12,"N","N","Giant Danio",0,3.5758390950634,1.82819303958138,1.33877071094132,0.449926509084747,1.09169454437192,0.182212456292757,4.06679820741923,1.62215846796703,1.53950230228721,2,1.89473684210526,2.87152391144616,0.259337562384744
"123",12,2021,3,25,22,13,"N","N","Giant Danio",0,3.22036187928632,1.48199333322528,1.57514435944811,0.455784824642426,1.69536138896889,0.225916165450009,2.95579804992474,2.26480956319735,2.09931173021761,2,2.26315789473684,3.91165281946448,0.506212691645544
"124",13,2021,3,25,22,14,"N","N","Giant Danio",0,2.33741606934738,1.11198137249494,1.52061456520698,0.123016805003011,1.67026396344102,0.180277848543614,3.16464674687933,NA,NA,2,2,3.59246870288845,0.443706592405207
"125",0,2021,10,6,57,1,"Y","N","Giant Danio",0,3.02953271584153,0.224530322998392,0.750715244661487,0.678255994688625,0.337499456474491,0.139440096638319,0.931026162808278,0.947373588554196,0.359425050368425,1,1,0.972795952879995,0.6734395988913
"126",1,2021,10,6,57,2,"Y","N","Giant Danio",0,2.98301489977255,0.282022683423533,0.615638134005388,0.74648927290663,0.165161976117692,0.225340209917435,0.711295266053058,0.999728995921949,0.0265467793809105,1,1,0.447062201251381,0.280504793088462
"127",2,2021,10,6,57,3,"Y","N","Giant Danio",0,3.05486529036224,0.240456098833885,0.51059462658203,0.719641397152242,0.196368491695645,0.263030111020638,0.643322623733852,0.959536907189732,0.0147173174564765,1,1,0.544802010885366,0.326149036003921
"128",3,2021,10,6,57,4,"Y","N","Giant Danio",0,3.20743431304769,0.249922792374595,0.458630029046299,0.648977297385056,0.230663322093524,0.366918113694262,0.510386439131608,0.654936365205854,0.0374000270092641,1,1,0.652370336256692,0.272047959793135
"129",4,2021,10,6,57,5,"Y","N","Giant Danio",0,3.26974501264464,0.226414648541194,0.448597559297568,0.647877730523988,0.204101995901843,0.313907290366882,0.50749970544872,0.677327744644147,0.0265064166131741,1,1,0.567548362656738,0.375070669945967
"130",5,2021,10,6,57,6,"Y","N","Giant Danio",0,3.37266252145257,0.21888215514042,0.48075095261768,0.588729269630912,0.185932748583635,0.325705748320307,0.546775183346573,0.565194785224994,0.0147651694077384,1,1,0.541384523086336,0.427316985633003
"131",6,2021,10,6,57,7,"Y","N","Giant Danio",0,3.52951609280052,0.206591241562949,0.540873326614247,0.510744815619959,0.180106615481454,0.332264624203075,0.500448288001634,0.607832355872518,0.0101149009029371,1,1,0.532573488180104,0.238720623488272
"132",7,2021,10,6,57,8,"Y","N","Giant Danio",0,3.61650150024817,0.10904491889479,0.551796795341092,0.553646322629586,0.3997770657941,0.265198678591402,0.426290641811752,0.70707983953384,0.118381056079536,1,1,1.2561225184758,0.381448712266809
"133",8,2021,10,6,57,9,"Y","N","Giant Danio",0,3.67230725861862,0.070739071296913,0.609852067572869,0.590920708987476,0.43692558187628,0.250281872517333,0.472446414883299,0.807296411057133,0.187693000102877,1,1,1.38229632466025,0.453529488182217
"134",9,2021,10,6,57,10,"Y","N","Giant Danio",0,3.72437281618014,0.0931176289127386,0.686097224963179,0.595142180951804,0.43827784874199,0.258406452166047,0.771545819949668,0.872608448636008,0.287170118188377,1,1,1.39214840414138,0.458659056659666
"135",10,2021,10,6,57,11,"Y","N","Giant Danio",0,3.76963305128109,0.0960517751512042,0.754273262722614,0.616188532749942,0.48920447307439,0.270410077170787,0.661859345685259,0.952141937097939,0.477335539481561,1,1,1.5307411350793,0.672158553134216
"136",11,2021,10,6,57,12,"Y","N","Giant Danio",0,3.83974597530249,0.150999213771196,0.833836715977927,0.611800396833889,0.347672124945021,0.301086392254689,0.291679187355,0.975874914043172,0.410420882231273,1,1,1.04889812010188,0.620530272368326
"137",12,2021,10,6,57,13,"Y","N","Giant Danio",0,3.84017472050391,0.493819821579936,0.948550164281238,0.540617481364558,0.514477015983379,0.345008667467574,1.56821790741663,1.04556562675458,1.01706278917569,1,1.15789473684211,1.46980141276995,0.600747321264328
"138",13,2021,10,6,57,14,"Y","N","Giant Danio",0,3.72240111222208,0.82271255668242,1.09776112319119,0.483975864111462,1.02863239729501,0.430458430671994,1.57628572343897,0.879389419792334,2.36945216284329,1,1,2.77255029798786,0.416246659643225
"139",14,2021,10,6,57,15,"Y","N","Giant Danio",0,3.68125781571425,0.697766940796546,1.13883462293791,0.495984133353696,1.18533378802541,0.334565661130257,1.45222373411469,1.18256814152983,7.60561866155311,1,1,4.08839318519828,0.438715990707931
"140",15,2021,10,6,57,16,"Y","N","Giant Danio",0,3.77808094391189,0.576793695879771,1.13508703337076,0.486441766630434,1.05403241310245,0.377225918191242,0.955653371080729,1.12095392114111,8.15501756182718,1,1,3.59360577299348,0.328629132498114
"141",0,2021,8,3,21,1,"Y","N","Giant Danio",0,4.47442918457401,0.661527073491915,0.759112918393362,0.62059066769666,0.908683855419791,0.451447045722402,1.50502242750142,1.10892375070659,0.243275655321115,1,1,2.81109747969957,1.22943361396695
"142",1,2021,8,3,21,2,"Y","N","Giant Danio",0,4.48516154168847,0.706842299717078,0.630079942162512,0.654226755372148,1.0686559930274,0.432511460530704,1.31351616378786,1.23123617195836,0.842406381810394,1,1,3.35499807499663,0.545705061365315
"143",2,2021,8,3,21,3,"Y","N","Giant Danio",0,4.51140523138729,0.795560941038904,0.475261875621946,0.789476317311776,0.91481919424406,0.334160337100741,1.63920322264486,1.65558306840094,0.346863964197883,1,1.21052631578947,2.31604941132425,0.608996538794477
"144",3,2021,8,3,21,4,"Y","N","Giant Danio",0,4.39403989158499,0.705125846445522,0.476750692540365,0.690408988950338,0.715104111805101,0.408487022289783,2.51115901386485,1.23173379795009,0.397946369786455,1,1.15789473684211,1.9812246421475,0.567032213342816
"145",4,2021,8,3,21,5,"Y","N","Giant Danio",0,4.38882576881808,0.614481889802108,0.42715827467186,0.726496973570862,0.748421166623645,0.33862942257822,3.22065913243445,1.29974602335283,0.20782847723669,1,1.05263157894737,1.90395417610876,0.464719443258271
"146",5,2021,8,3,21,6,"Y","N","Giant Danio",0,4.27101660130143,0.221268852228413,0.719642110328418,0.725794202755377,0.559917534087782,0.421333459422675,2.22105376899169,1.03635696753073,0.828422810720552,1,1.10526315789474,1.49903813996186,0.80860181109565
"147",6,2021,8,3,21,7,"Y","N","Giant Danio",0,4.10324103627278,0.0468658539242615,0.57092972266454,0.664686046452422,0.241356262131779,0.333550324853501,1.44803737448355,NA,NA,1,1,0.539097030952744,0.564707711108993
"148",7,2021,8,3,21,8,"Y","N","Giant Danio",0,3.75994560404061,0.182351139508469,0.446466195450331,0.580207987249014,0.860199962199558,0.396850047197313,3.36637666650017,1.33888279754883,0.144634174552349,1,1.36842105263158,2.19735426558238,0.718371536945147
"149",8,2021,8,3,21,9,"Y","N","Giant Danio",0,3.3936759417362,-0.0281261260443965,0.338186918539874,0.504103172634123,0.39165574487339,0.457885891200902,2.27962819656036,0.819530221164298,0.00517893481563483,1,1,1.02947977789219,0.305404060459641
"150",9,2021,8,3,21,10,"Y","N","Giant Danio",0,3.11599690671488,-0.200671864459603,0.366828949554545,0.467193900510137,0.48421637834813,0.315910447610469,1.89569984812002,0.790317088065536,0.0005267799790294,1,1,1.2795059478347,0.393788216427642
"151",10,2021,8,3,21,11,"Y","N","Giant Danio",0,2.85858569053564,-0.185732188469752,0.433225601702582,0.403502386336575,0.488622076718018,0.379824775599007,1.09740620585745,0.755330519123118,0.000938752587197946,1,1,1.22434165296513,0.724305530415532
"152",11,2021,8,3,21,12,"Y","N","Giant Danio",0,2.67737009346705,-0.16837275099565,0.556806264187111,0.365001927819791,0.501525110217037,0.420619339247272,1.43243610264611,0.86104744925052,0.00622528977297604,1,1,1.24656554173493,0.448015758426819
"153",12,2021,8,3,21,13,"Y","N","Giant Danio",0,2.55033232720977,-0.0861489959368746,0.657012539194363,0.298302175780707,0.569086500195145,0.573373082376564,2.07234487558152,0.782724596771207,0.163201134278982,1,1,1.65118973471378,0.357553506182215
"154",13,2021,8,3,21,14,"Y","N","Giant Danio",0,2.32296949130721,0.164875727341526,0.650154735843445,0.247920466993715,0.649739155737243,0.658177688648116,1.50873101847805,0.727319120502966,0.165847758646886,1,1,1.73705277948576,0.484105310137365
"155",14,2021,8,3,21,15,"Y","N","Giant Danio",0,2.099748711641,0.278582156677999,0.678548340293681,0.146966897297995,0.572162350596539,0.529605450049125,1.47279173005645,0.541741668827389,0.0301374269113538,1,1,1.43100967485657,0.353293234269238
"156",15,2021,8,3,21,16,"Y","N","Giant Danio",0,1.87781446569594,0.261694208488484,0.724900455823196,0.170043867349304,0.386306533533786,0.599360287567538,1.32133270270852,0.616394230408684,0.0137756427899929,1,1,1.01824334318246,0.375911304086029
"157",16,2021,8,3,21,17,"Y","N","Giant Danio",0,1.72091409896681,0.381314958037279,0.691947816827858,0.26271350350309,0.628057809649714,0.505474469871864,2.12427719195397,0.796689817024825,0.333724199631431,1,1.36842105263158,1.98711832429955,0.677543445378648
"158",17,2021,8,3,21,18,"Y","N","Giant Danio",0,1.65554290579938,0.25160672267396,0.632078714953387,0.353302248761327,0.484405398478379,0.230118821258957,2.29066964225483,0.723472335612045,0.0397499642611397,1,1,1.39746330842682,0.588531164068139
"159",0,2024,4,2,2,1,"Y","N","Cherry Barb",0,14.3143862290988,0.430998895634054,1.79351484650917,0.793053249041404,0.525950282225086,0.304006262687736,3.4374851712072,2.43148212638524,6.57265967496871,3,2.68421052631579,1.31901362197572,1.5086253652149
"160",1,2024,4,2,2,2,"Y","N","Cherry Barb",0,14.4774650249441,0.42045613491712,0.835642420813243,0.530913333559736,0.37611855726897,0.175143199709049,3.68269853704483,1.71700313865715,3.45049934253504,1,1.26315789473684,0.88355487041685,0.978629323985612
"161",2,2024,4,2,2,3,"Y","N","Cherry Barb",0,14.2342033775162,0.441783506388902,1.5722478558725,0.871063503499608,0.444494401434064,0.347784577639052,1.96402130293939,1.52764998564883,4.11942605323576,2,2,1.18594343647556,0.74345589113919
"162",3,2024,4,2,2,4,"Y","N","Cherry Barb",0,14.0251508261315,0.376553629493222,1.40546999789138,0.921684439376455,0.390110076522932,0.439135434315284,1.66689665906388,1.40529013892158,5.06392078892455,2,2,1.12677559590713,0.732655528251291
"163",4,2024,4,2,2,5,"Y","N","Cherry Barb",0,13.9047356033941,0.359013697854448,1.33668155848741,0.933244546396652,0.410866107637461,0.507885468973042,3.21657379217425,1.35008615179011,9.89124888173504,2,2,1.18401736440536,1.19760584601447
"164",5,2024,4,2,2,6,"Y","N","Cherry Barb",0,13.9705213851327,0.376957463858499,1.26601703361862,1.04149358828242,0.383847925140984,0.469586139259548,2.10711936329647,1.4298192712027,9.73071476968027,2,2,1.1536808261619,1.33800802053791
"165",6,2024,4,2,2,7,"Y","N","Cherry Barb",0,13.9893901765602,0.370952593395439,1.18862396431145,1.1857353445048,0.372738314251347,0.55646954515686,2.63884272615356,1.41609472326129,10.0641993560456,1,1.21052631578947,1.1348622553061,1.78690404091496
"166",7,2024,4,2,2,8,"Y","N","Cherry Barb",0,13.8896223056092,0.392525932002343,1.13757130623334,1.45585917497863,0.371674287535202,0.476185092343078,2.40195645101135,1.59985829209041,5.68035434084875,1,1.21052631578947,1.10870573566718,0.964687394178567
"167",8,2024,4,2,2,9,"Y","N","Cherry Barb",0,13.8372414132937,0.417448059913798,0.812679291097041,1.44831289675781,0.298007551764425,0.560186561100619,2.24071800867304,1.54621570198326,2.07409830704513,1,1,0.929962281823761,0.70640641563577
"168",9,2024,4,2,2,10,"Y","N","Cherry Barb",0,13.8902933077769,0.456263706200242,0.775826994224811,1.40187662882733,0.27552280750798,0.600571522247107,2.1647193269524,1.48653433410529,1.59441702544754,1,1,0.833941088742809,0.676274378582921
"169",10,2024,4,2,2,11,"Y","N","Cherry Barb",0,13.9254034281362,0.536754176891787,0.804530183933893,1.60636473261306,0.298473298922066,0.400130646398754,1.70312152505596,1.68268907369473,0.734677082277466,3,2.31578947368421,0.786613834760971,0.704172846878325
"170",11,2024,4,2,2,12,"Y","N","Cherry Barb",0,14.2268648016251,0.604608024620078,1.0629016147378,1.71483399692023,0.261483009842123,0.252825613583694,2.90172237139321,2.10612061545597,0.408630677997471,3,3,0.642930304567243,1.10574868548539
"171",12,2024,4,2,2,13,"Y","N","Cherry Barb",0,14.6094847140799,0.644256222266457,0.856102873576341,1.46650261094423,0.235640390227426,0.477880941991301,2.02488402375145,1.28918845997979,3.07361112054699,1,1.36842105263158,0.662272061241576,0.879917654877787
"172",13,2024,4,2,2,14,"Y","N","Cherry Barb",0,14.7178941623315,0.719647271811135,0.796783151443047,1.45621198655104,0.263051644159659,0.447595797370487,2.49408192559632,1.18123368103065,4.16456460921917,1,1,0.85093567637174,0.642371538309556
"173",14,2024,4,2,2,15,"Y","N","Cherry Barb",0,14.7329704759133,0.777836983062455,0.684411840962463,1.58097982160701,0.293440177473997,0.343817363283369,2.37899472288078,1.18391691742883,2.66306777325452,1,1.15789473684211,0.894066050591342,0.594471485386683
"174",15,2024,4,2,2,16,"Y","N","Cherry Barb",0,14.8738788737943,0.758306569001793,0.663937417467783,1.44051696714034,0.544682370672761,0.524832407510422,4.037317397496,1.25232885130309,11.9711806916019,1,1,1.77085580006435,0.754312786522925
"175",16,2024,4,2,2,17,"Y","N","Cherry Barb",0,14.9151656941362,0.789713060892275,0.675288820426834,1.44681818397834,0.603824678003866,0.554786445473548,2.85744076207071,1.33126844682107,14.1273880416012,1,1,1.85044940988472,0.599613632062104
"176",17,2024,4,2,2,18,"Y","N","Cherry Barb",0,14.9170787087844,0.82459180980772,0.752735506403448,1.39630609541685,0.700815328441056,0.534012400817109,2.25267242260163,1.36690338878084,17.8178784927396,1,1,2.10135046733525,0.592152204572764
"177",18,2024,4,2,2,19,"Y","N","Cherry Barb",0,14.8613976821705,0.779200767603021,0.849633903190546,1.40680856241409,0.684956430227687,0.541944496289278,2.46206657049036,1.45002744332188,16.8579496748,1,1.42105263157895,2.07075170423317,0.378848362813774
"178",19,2024,4,2,2,20,"Y","N","Cherry Barb",0,14.43596151626,0.698796844869542,0.816484366493956,1.35449261626317,0.538986737465458,0.325578009876852,2.53664635880238,1.77253790913278,3.08177771112102,3,2.31578947368421,1.45188451656286,0.67564618143793
"179",20,2024,4,2,2,21,"Y","N","Cherry Barb",0,14.0316466670912,0.657299633525321,0.354606503434834,1.21243398622911,0.37465243342621,0.279673010986938,2.24385505136138,1.54132610892305,0.049263896307593,1,1.05263157894737,0.90100281116918,1.34457224683124
"180",21,2024,4,2,2,22,"Y","N","Cherry Barb",0,14.1135949736713,0.729600365463544,0.608439432007874,1.0533368582354,0.294098061148956,0.203620254823428,2.05325068123844,1.43592435309976,0.00227375488425437,1,1,0.752928489157377,0.88693014654391
"181",22,2024,4,2,2,23,"Y","N","Cherry Barb",0,14.2222026881791,0.896094899354615,0.805891375746587,1.40269858176751,0.440450567987574,0.273731482898141,2.36568161593623,1.5601225546107,0.65894760980967,1,1.42105263157895,1.1856657916906,0.368652914571092
"182",23,2024,4,2,2,24,"Y","N","Cherry Barb",0,14.3224714920146,1.1283659716669,0.781348015813758,1.90142934396431,0.645988087327985,0.41676352002772,2.10099765510822,1.69328725819904,2.38772735297124,2,1.63157894736842,1.72553178340725,0.581134561643065
"183",24,2024,4,2,2,25,"Y","N","Cherry Barb",0,14.3579874892833,1.18696779246724,0.68006385838136,1.99985074019114,0.790997946451286,0.444856963612109,2.78663261498864,1.75232742379295,1.74807961602622,2,1.94736842105263,2.16428355281204,0.575210270290889
"184",25,2024,4,2,2,26,"Y","N","Cherry Barb",0,14.4493859420078,1.21519053844321,0.741585663222556,1.82622101026944,0.715147477721744,0.514915596074621,1.82268334705926,1.73943090870524,5.35112429694093,2,2.42105263157895,2.07239801180165,0.816939298876874
"185",26,2024,4,2,2,27,"Y","N","Cherry Barb",0,14.6379606257562,1.26457006320755,0.864119545151315,1.70169123292912,0.702249932415318,0.455351032933352,1.88679054609334,1.61515126365115,7.2716204809601,2,2.47368421052632,2.02192354961404,0.819691074839135
"186",27,2024,4,2,2,28,"Y","N","Cherry Barb",0,14.8608462511985,1.25560371546349,1.01929265693131,1.63272404229117,0.83097048709187,0.564655826687821,2.77627713790086,1.47350108431544,35.264675858482,3,3,2.38791650272398,0.9643728185563
"187",28,2024,4,2,2,29,"Y","N","Cherry Barb",0,14.7860011665921,1.34538522926198,0.98706434162,1.63323976728335,0.834709990591066,0.486210761536893,2.97273458879235,1.83525955295952,24.99316487114,3,3.26315789473684,2.41371916469166,0.587954527256907
"188",29,2024,4,2,2,30,"Y","N","Cherry Barb",0,14.5329843140504,1.34732248767699,0.621710262627291,1.71648279462453,0.826731173300105,0.166654735760733,2.98006432258829,1.81436052152213,4.98507876277695,3,3.05263157894737,2.13831233805001,0.585321685640126
"189",30,2024,4,2,2,31,"Y","N","Cherry Barb",0,14.4646531358225,1.25927555920101,0.92000471061274,1.47455779964255,0.800520269841402,0.110936067366261,2.60368418148004,1.68134103012324,1.93709521065332,3,2.47368421052632,2.12692988276865,0.719810243502973
"190",0,2024,2,21,20,1,"N","N","Cherry Barb",0,13.7243905114169,0.542755017654053,0.891300399661571,0.747626760765019,0.131413320141052,0.693933537230116,3.23181533395944,0.997121227507591,0.0733705080629767,1,1,0.396675682742657,1.36511269483046
"191",1,2024,2,21,20,2,"N","N","Cherry Barb",0,13.4378136646944,0.557209284819069,1.19789813405871,0.795479965320562,0.150492554980115,0.760196839960124,3.13098818062921,1.06800658065572,0.201402825012134,1,1,0.435390453052452,0.953274178421853
"192",2,2024,2,21,20,3,"N","N","Cherry Barb",0,13.2079290391052,0.560928013282883,1.70625654447451,0.759654124447923,0.192963895685075,0.822921527248522,3.16581629725526,1.31933572741601,0.2178538541292,1,1,0.601864904704069,1.3444410380194
"193",3,2024,2,21,20,4,"N","N","Cherry Barb",0,13.1127059943489,0.613261359558801,1.71535952554835,0.917705046028262,0.229397340411582,0.60874472520696,3.05138975615059,1.4405143948539,1.22424630216864,1,1.52631578947368,0.639828720065105,1.02626416410228
"194",4,2024,2,21,20,5,"N","N","Cherry Barb",0,13.0962713170282,0.749716775148724,1.58603294161948,1.15623050022483,0.192766980541745,0.435486471821131,3.59823927418611,1.56496779386802,3.91876728506252,2,1.63157894736842,0.590017081991362,0.99715904429194
"195",5,2024,2,21,20,6,"N","N","Cherry Barb",0,12.8241188942079,0.827261833932389,1.66675764696452,1.11461344324562,0.19264217986867,0.488883041150921,2.15398387194278,1.52905475084251,3.25591667661173,1,1.21052631578947,0.541766088042861,0.565722753850929
"196",6,2024,2,21,20,7,"N","N","Cherry Barb",0,12.632237819274,0.853927299477407,1.74369049199528,1.03845799471003,0.246356593792246,0.690573580559559,2.3039677988463,1.36674796573277,8.26254624348156,1,1,0.778123397638564,0.599547827906448
"197",7,2024,2,21,20,8,"N","N","Cherry Barb",0,12.4069282058747,0.844182647135464,1.75260117137736,1.00665958169519,0.23701947189889,0.685046846758245,2.4823339386597,1.44921100380868,4.4678815537274,1,1.15789473684211,0.709220043205169,0.637241494480079
"198",8,2024,2,21,20,9,"N","N","Cherry Barb",0,11.8740443703004,0.788232912537793,1.94088409977662,0.985478872772517,0.232184011069133,0.773867722605273,2.2074989225125,1.40215958062141,8.94746574092701,1,1,0.774976109256646,0.831950490159469
"199",9,2024,2,21,20,10,"N","N","Cherry Barb",0,11.7465505966756,0.738627766695018,1.90943489397041,1.07551632459882,0.225147351428273,0.729789134062671,1.79579196710037,1.43942294053426,8.39829240309216,1,1.15789473684211,0.777485433597635,0.784236766272213
"200",10,2024,2,21,20,11,"N","N","Cherry Barb",0,11.6787132226081,0.67851444132816,1.93940424530608,1.0691430296408,0.189025603131911,0.645630697559459,1.8324616602085,1.42330320598819,5.58739494579132,1,1,0.654343128998226,0.688792392524813
"201",11,2024,2,21,20,12,"N","N","Cherry Barb",0,11.518347541322,0.622617164336377,2.13398131858514,1.02318651705164,0.187046994606129,0.584685431310719,2.25306694944134,1.47977175904195,4.54123936802082,1,1.31578947368421,0.590245651503006,0.695674726224435
"202",12,2024,2,21,20,13,"N","N","Cherry Barb",0,11.2937962737026,0.560772292011464,2.35658919353932,1.03489590953282,0.211845377853793,0.651899468141649,2.07194292218191,1.63062725755778,5.44602740909446,2,2,0.657062980262598,1.23633217879629
"203",13,2024,2,21,20,14,"N","N","Cherry Barb",0,11.0873069658262,0.520792273603029,2.42390961629214,1.14563813533429,0.191495882252272,0.759484728217321,2.30617530530021,1.69654268179677,5.74678039095338,2,2,0.600542541350539,0.908393888644635
"204",14,2024,2,21,20,15,"N","N","Cherry Barb",0,10.8694940869378,0.506183431570136,2.4830398647986,1.14094663886373,0.171318310680959,0.738805088572259,2.31663866550627,1.67983721607099,3.9388724249602,2,2,0.514443254752922,1.35618406815965
"205",15,2024,2,21,20,16,"N","N","Cherry Barb",0,10.5358533382499,0.501256862198743,2.83852672142128,1.04259496383417,0.205083041318124,0.697699395941337,2.54845521734198,1.80781513640272,8.1668942557639,4,3.42105263157895,0.624809336514835,1.0096480046793
"206",16,2024,2,21,20,17,"N","N","Cherry Barb",0,10.1378217859239,0.503273143967927,3.23788121034148,0.992457672142913,0.227767908908916,0.703828316450214,2.56429302556878,2.10317259214757,9.54333153917827,4,4.05263157894737,0.677186105890196,0.607734478049135
"207",17,2024,2,21,20,18,"N","N","Cherry Barb",0,9.92051477874416,0.483033532427878,3.38357835578758,1.07522484840155,0.235946745073569,0.637174655915236,2.20017732284497,1.93414576412953,10.3296945176,4,4.47368421052632,0.697402703092439,0.543143116864274
"208",18,2024,2,21,20,19,"N","N","Cherry Barb",0,9.7861980541452,0.448930697462438,3.48661953049555,1.16573543642018,0.21666787130247,0.623195247074489,2.51276176944865,1.74839691664429,10.8594913066416,5,5,0.632498353391719,0.740988890315275
"209",19,2024,2,21,20,20,"N","N","Cherry Barb",0,9.69650031015593,0.454694216547633,3.49695075216009,1.215161066145,0.255438249807102,0.763106412502946,2.8999380325884,1.74176680015887,12.7673663768821,5,4.89473684210526,0.788008982553836,0.969003065832172
"210",20,2024,2,21,20,21,"N","N","Cherry Barb",0,9.34139499495252,0.50357643741012,3.49729100381446,1.15826820386836,0.23090698666646,0.855093920480537,2.89188794989874,1.82229612248241,19.509088701797,4,4.47368421052632,0.635610204831595,0.648317245728981
"211",21,2024,2,21,20,22,"N","N","Cherry Barb",0,8.5921571430433,0.517614568960598,3.86918362357373,1.08035525715228,0.232647469862257,0.855059722920159,3.72185025796175,1.85705312203682,27.2263366101274,4,4.42105263157895,0.704837704131815,0.897034951007316
"212",22,2024,2,21,20,23,"N","N","Cherry Barb",0,8.0732158260959,0.47849072826784,4.0526289230267,1.17794140220996,0.297333533719431,0.845260029646644,6.248527474565,2.06524612828137,56.7894176231221,4,3.89473684210526,0.963689741731325,0.664162286839544
"213",23,2024,2,21,20,24,"N","N","Cherry Barb",0,7.6475747135954,0.461148746766721,4.1291199439449,1.51463934409827,0.25823994111198,0.89331552771102,3.83069733144629,2.16856824930815,27.9523500226615,4,3.8421052631579,0.818660841966318,0.689402565440971
"214",24,2024,2,21,20,25,"N","N","Cherry Barb",0,7.27209801747367,0.460128509872128,3.98765857759981,1.76949596896286,0.253434383416512,0.784001314280094,3.64166983055484,2.34200977675872,20.1346739910829,3,3.10526315789474,0.78577447097256,1.02597742873762
"215",25,2024,2,21,20,26,"N","N","Cherry Barb",0,6.47539348430102,0.416322349678377,3.75069035319121,1.73009762765188,0.242573856586241,0.784633840500475,3.94236324332901,2.21902912366535,16.6576996405151,3,2.78947368421053,0.68810841751881,0.951328830047346
"216",26,2024,2,21,20,27,"N","N","Cherry Barb",0,5.590192139442,0.36737596334877,3.48414465535017,1.6760234472424,0.207829011823169,0.785539942123611,3.91692182750661,2.03282583860253,12.7000107009324,3,3.57894736842105,0.680141783118945,1.96105857981407
"217",27,2024,2,21,20,28,"N","N","Cherry Barb",0,4.9186205520331,0.362352110796556,3.08011333384164,1.61536010400958,0.225916209335556,0.832159699831222,3.75596242064165,1.89768635656144,14.3109804851008,4,3.89473684210526,0.737088468911467,1.50655406113004
"218",28,2024,2,21,20,29,"N","N","Cherry Barb",0,4.24810285770184,0.405465825501523,2.55692557996659,1.55758426111774,0.238390368200533,0.711063843804438,4.67249087526812,1.70992151623746,13.8458057651943,2,2,0.820169758422214,1.04826762583067
"219",29,2024,2,21,20,30,"N","N","Cherry Barb",0,3.96506741380488,0.449964056598203,1.84342558625894,1.2609383255198,0.220283615797206,0.591179290306854,4.27979170482544,1.67039684524724,3.72587768735743,2,1.63157894736842,0.660936190965937,1.29990758896642
"220",30,2024,2,21,20,31,"N","N","Cherry Barb",0,3.72221448158786,0.473443310646364,1.43489044703651,1.04700312965421,0.196658989981606,0.406110083287916,4.2986493002693,1.5163305567672,0.448152882251785,1,1.26315789473684,0.564418580873188,0.907252221494157
"221",0,2024,2,21,30,1,"N","N","Cherry Barb",0,10.3992211730843,0.482408508132947,4.40226491260226,0.786902534510152,0.224483476035664,0.343936858990535,2.75617717805913,1.43969322672968,2.42927641714314,3,2.63157894736842,0.642097865224293,2.39641480926646
"222",1,2024,2,21,30,2,"N","N","Cherry Barb",0,10.7068899129438,0.482967667479277,4.43422305347804,0.841894394961449,0.223426347017608,0.44444403121676,2.34296500855419,1.31364916131209,3.79530667656044,3,3,0.639921917333947,0.689692388844951
"223",2,2024,2,21,30,3,"N","N","Cherry Barb",0,10.593776521044,0.485810205970061,4.28403926312373,0.902287359111811,0.22228817335665,0.441986659972899,2.53077362126536,1.30884949753405,3.47826431615038,3,3,0.645348778142198,0.641811466233139
